t01,exxEng01AVG,StressEng01AVG,eyyEng01AVG,0,exxHencky01SOI,StressTrue01AVG,SR0Hencky1AVG,eyyHencky01AVG,t02,exxEng02AVG,StressEng02AVG,eyyEng02AVG,0,exxHencky02SOI,StressTrue02AVG,SR0Hencky2AVG,eyyHencky02AVG,t03,exxEng03AVG,StressEng03AVG,eyyEng03AVG,0,exxHencky03SOI,StressTrue03AVG,SR0Hencky3AVG,eyyHencky03AVG
144.6198,0.00764961276,8.49008333,-0.0031052709,0,144.6198,0.007637651,8.55502918,5.34e-05,144.586,0.00760526921,8.45929167,-0.00331833631,0,144.586,0.00758740701,8.52362686,-0.000121859,145.559,0.00776478627,8.45720833,-0.00307774349,0,145.559,0.00773546535,8.52287675,-0.000130769
144.8208,0.00766636276,8.48895833,-0.0030755809,0,144.8208,0.007654921,8.55403777,-3.37e-05,144.787,0.00761579921,8.45808333,-0.00338347631,0,144.787,0.00759587701,8.5224984,0.00019425,145.76,0.00771198627,8.45625,-0.00314611349,0,145.76,0.00768021535,8.52146448,-0.000120293
145.0558,0.00763528276,8.48820833,-0.0032209609,0,145.0558,0.007622961,8.5530182,-1.74e-05,144.989,0.00768632921,8.45804167,-0.00324185631,0,144.989,0.00766560701,8.52305296,4.42e-05,145.962,0.00771677627,8.45629167,-0.00305873349,0,145.962,0.00768703535,8.52154698,9.49e-05
145.2238,0.00765934276,8.48783333,-0.0031350009,0,145.2238,0.007647911,8.55284456,8.95e-05,145.19,0.00763413921,8.45708333,-0.00316173631,0,145.19,0.00761366701,8.52164588,3.48e-05,146.163,0.00774759627,8.45566667,-0.00320642349,0,146.163,0.00771843535,8.52117776,6.88e-05
145.4248,0.00766837276,8.48754167,-0.0030997609,0,145.4248,0.007655991,8.5526273,3.35e-05,145.391,0.00770077921,8.456875,-0.00325884631,0,145.391,0.00767963701,8.52199953,0.000106795,146.364,0.00774487627,8.45516667,-0.00310739349,0,146.364,0.00771474535,8.52065089,-4.74e-05
145.6258,0.00767243276,8.48720833,-0.0032166509,0,145.6258,0.007661391,8.55232587,-5.23e-05,145.593,0.00767701921,8.45629167,-0.00332850631,0,145.593,0.00765665701,8.52121078,-2.63e-05,146.566,0.00773143627,8.45504167,-0.00310584349,0,146.566,0.00769937535,8.52041128,-4.45e-05
145.8278,0.00764731276,8.48575,-0.0030961809,0,145.8278,0.007634921,8.55064318,-1.5e-05,145.794,0.00768988921,8.455875,-0.00335298631,0,145.794,0.00766904701,8.52089974,-7.05e-05,146.767,0.00772892627,8.45483333,-0.00320383349,0,146.767,0.00769682535,8.52018012,-1.62e-05
146.0288,0.00766731276,8.48520833,-0.0031173609,0,146.0288,0.007655341,8.55026708,-2.45e-05,145.995,0.00764919921,8.45454167,-0.00330518631,0,145.995,0.00762825701,8.51921214,-0.000190017,146.968,0.00772298627,8.45325,-0.00309533349,0,146.968,0.00769284535,8.51853433,4.45e-05
146.2298,0.00763439276,8.484625,-0.0031509009,0,146.2298,0.007625061,8.54939996,1.04e-05,146.197,0.00761236921,8.45375,-0.00319095631,0,146.197,0.00759251701,8.51810307,-9.92e-06,147.17,0.00774586627,8.45325,-0.00312997349,0,147.17,0.00771476535,8.51872774,9.44e-05
146.3978,0.00767235276,8.48554167,-0.0030960309,0,146.3978,0.007659181,8.55064574,-1.45e-05,146.398,0.00764723921,8.45329167,-0.00323061631,0,146.398,0.00762425701,8.51793601,0.000120018,147.371,0.00776101627,8.45229167,-0.00309503349,0,147.371,0.00773085535,8.51789004,6.44e-05
146.6328,0.00763142276,8.485625,-0.0032016809,0,146.6328,0.007619241,8.55038239,2.73e-06,146.599,0.00766153921,8.45320833,-0.00335288631,0,146.599,0.00764083701,8.51797292,6.89e-05,147.572,0.00777082627,8.45179167,-0.00309410349,0,147.572,0.00774071535,8.51746907,-8.66e-05
146.8008,0.00767192276,8.48454167,-0.0031414209,0,146.8008,0.007660281,8.54963441,8.36e-05,146.801,0.00767633921,8.451625,-0.00321979631,0,146.801,0.00765200701,8.51650254,2.92e-05,147.774,0.00772622627,8.45245833,-0.00313755349,0,147.774,0.00769599535,8.51776394,-0.000103196
147.0018,0.00766226276,8.48529167,-0.0031396809,0,147.0018,0.007650111,8.5503082,-3.86e-05,147.002,0.00767104921,8.45045833,-0.00322214631,0,147.002,0.00765260701,8.51528222,-8.67e-05,148.009,0.00772566627,8.45116667,-0.00312104349,0,148.009,0.00769568535,8.51645756,8.12e-05
147.2038,0.00765718276,8.48404167,-0.0031503309,0,147.2038,0.007644731,8.54900552,0.000122439,147.203,0.00763729921,8.45083333,-0.00322801631,0,147.203,0.00761708701,8.51537488,-7.08e-05,148.21,0.00776261627,8.449625,-0.00309295349,0,148.21,0.00773143535,8.5152162,0.000138041
147.4048,0.00771243276,8.485125,-0.0030919909,0,147.4048,0.007699401,8.55056596,-8.3e-05,147.404,0.00764288921,8.450875,-0.00332093631,0,147.404,0.00762410701,8.5154641,1.42e-05,148.378,0.00777686627,8.45025,-0.00307323349,0,148.378,0.00774664535,8.51596646,3.98e-06
147.6058,0.00762524276,8.48533333,-0.0032100209,0,147.6058,0.007611331,8.55003606,-0.000125582,147.606,0.00764153921,8.45116667,-0.00323635631,0,147.606,0.00762279701,8.51574659,1.45e-05,148.579,0.00776452627,8.45020833,-0.00307052349,0,148.579,0.00773290535,8.5158202,-3.16e-05
147.8078,0.00765746276,8.48508333,-0.0031792509,0,147.8078,0.007648831,8.55005754,0.000184429,147.807,0.00765331921,8.450625,-0.00330508631,0,147.807,0.00762993701,8.51530033,9e-06,148.78,0.00776447627,8.45016667,-0.00311599349,0,148.78,0.00773391535,8.51577779,-0.000166759
148.0088,0.00770009276,8.48541667,-0.0030537509,0,148.0088,0.007685601,8.55075516,5.16e-05,148.009,0.00764510921,8.45175,-0.00323126631,0,148.009,0.00762641701,8.51636455,5.85e-06,148.982,0.00769574627,8.449875,-0.00312289349,0,148.982,0.00766576535,8.51490309,-0.000267505
148.2098,0.00768195276,8.48579167,-0.0031716109,0,148.2098,0.007669601,8.55097912,-0.000115246,148.21,0.00764917921,8.452625,-0.00333582631,0,148.21,0.00763229701,8.51728064,-7.42e-05,149.183,0.00765518627,8.450875,-0.00315091349,0,149.183,0.00762619535,8.51556802,0.000134345
148.4108,0.00764968276,8.48616667,-0.0031535109,0,148.4108,0.007639181,8.55108315,-6.25e-05,148.411,0.00761946921,8.45283333,-0.00322717631,0,148.411,0.00759655701,8.51723944,-5.21e-05,149.384,0.00774994627,8.44954167,-0.00312838349,0,149.384,0.00771986535,8.51502516,0.000224072
148.6128,0.00765760276,8.48679167,-0.0030796509,0,148.6128,0.007644431,8.55178015,-8.48e-05,148.613,0.00763070921,8.45179167,-0.00327299631,0,148.613,0.00761130701,8.51628483,0.000102094,149.586,0.00774700627,8.449625,-0.00310447349,0,149.586,0.00771639535,8.5150843,-3.88e-05
148.8138,0.00761510276,8.48641667,-0.0032233909,0,148.8138,0.007605031,8.5510416,-3.47e-05,148.814,0.00765921921,8.45225,-0.00327536631,0,148.814,0.00763765701,8.51698764,-3.73e-05,149.787,0.00773379627,8.44854167,-0.00315079349,0,149.787,0.00770422535,8.51388097,3.64e-06
149.0148,0.00764152276,8.48616667,-0.0031547609,0,149.0148,0.007630461,8.5510139,0.000109932,149.015,0.00762080921,8.45241667,-0.00330976631,0,149.015,0.00759627701,8.51683092,5.12e-05,149.988,0.00774866627,8.44858333,-0.00313405349,0,149.988,0.00771787535,8.51404859,9.5e-05
149.2168,0.00766086276,8.48545833,-0.0032233109,0,149.2168,0.007649311,8.55046427,-1.86e-05,149.217,0.00767940921,8.452875,-0.00330499631,0,149.217,0.00765828701,8.51778809,8.27e-05,150.19,0.00777365627,8.44891667,-0.00317079349,0,150.19,0.00774247535,8.51459564,-2.97e-05
149.4178,0.00763378276,8.48433333,-0.0032279209,0,149.4178,0.007622991,8.54910089,-0.000102245,149.384,0.00764617921,8.45341667,-0.00326707631,0,149.384,0.00762681701,8.51805301,-0.000231662,150.391,0.00773543627,8.448625,-0.00309926349,0,150.391,0.00770590535,8.5139788,-0.000105622
149.6188,0.00761803276,8.48395833,-0.0033168609,0,149.6188,0.007608131,8.54858941,-0.000272765,149.586,0.00759041921,8.45308333,-0.00340087631,0,149.586,0.00757278701,8.51724578,3.93e-05,150.592,0.00773072627,8.44870833,-0.00305219349,0,150.592,0.00769995535,8.51402298,0.000153646
149.8208,0.00752346276,8.48395833,-0.0032127009,0,149.8208,0.007513171,8.54778708,-0.000244371,149.787,0.00766408921,8.45258333,-0.00325091631,0,149.787,0.00764264701,8.51736469,0.000196211,150.794,0.00779787627,8.447875,-0.00314247349,0,150.794,0.00776777535,8.51375048,2.19e-05
150.0218,0.00751921276,8.48404167,-0.0032187109,0,150.0218,0.007509731,8.54783498,9.39e-05,149.988,0.00767421921,8.45158333,-0.00329384631,0,149.988,0.00765178701,8.51644264,-8.97e-05,150.995,0.00773887627,8.44729167,-0.00310433349,0,150.995,0.00770878535,8.51266421,-0.00012224
150.2228,0.00756243276,8.4835,-0.0031500309,0,150.2228,0.007550981,8.5476559,0.000283115,150.19,0.00763053921,8.45145833,-0.00336369631,0,150.19,0.00760652701,8.51594752,-5.03e-05,151.196,0.00774669627,8.44795833,-0.00315277349,0,151.196,0.00771856535,8.5134021,1.21e-05
150.4248,0.00763595276,8.4835,-0.0031753109,0,150.4248,0.007623701,8.54827961,0.000116198,150.492,0.00764681921,8.451875,-0.00332843631,0,150.492,0.00762647701,8.51650496,1.92e-05,151.397,0.00774429627,8.44620833,-0.00307336349,0,151.397,0.00771364535,8.51161827,-5.14e-05
150.6258,0.00761060276,8.48270833,-0.0032575509,0,150.6258,0.007597761,8.54726686,3.9e-05,150.592,0.00763393921,8.45175,-0.00325642631,0,150.592,0.00761427701,8.51627015,2.82e-05,151.599,0.00772775627,8.44675,-0.00304234349,0,151.599,0.00769788535,8.51202443,-8.73e-05
150.8268,0.00765201276,8.48191667,-0.0030670909,0,150.8268,0.007639391,8.5468204,0.000120602,150.794,0.00765552921,8.45225,-0.00323273631,0,150.794,0.00763498701,8.51695645,9.16e-05,151.8,0.00771140627,8.44583333,-0.00314458349,0,151.8,0.00767848535,8.51096259,-8.45e-06
151.0288,0.00765882276,8.48154167,-0.0031291509,0,151.0288,0.007646331,8.54650029,5e-05,150.995,0.00767218921,8.453,-0.00321808631,0,150.995,0.00765116701,8.51785302,-3.35e-05,152.001,0.00772403627,8.445125,-0.00306265349,0,152.001,0.00769448535,8.51035545,9.36e-05
151.2298,0.00767154276,8.48058333,-0.0031998209,0,151.2298,0.007659531,8.54564249,4.18e-06,151.196,0.00763878921,8.45204167,-0.00326699631,0,151.196,0.00762150701,8.51660503,-3.43e-05,152.203,0.00774711627,8.44479167,-0.00314358349,0,152.203,0.00771617535,8.51021445,0.000139901
151.4308,0.00766148276,8.47979167,-0.0031469109,0,151.4308,0.007648011,8.54475944,-9.28e-05,151.398,0.00765826921,8.45258333,-0.00335124631,0,151.398,0.00763735701,8.51731549,8.95e-05,152.404,0.00778158627,8.445875,-0.00311600349,0,152.404,0.00775082535,8.5115973,-0.00011289
151.5988,0.00763743276,8.48016667,-0.0031682609,0,151.5988,0.007625291,8.54493337,3.92e-05,151.599,0.00767843921,8.45175,-0.00323706631,0,151.599,0.00765753701,8.51664625,-4.54e-05,152.606,0.00770128627,8.445875,-0.00311003349,0,152.606,0.00767072535,8.5109191,-8.77e-05
151.8008,0.00767271276,8.47925,-0.0032282909,0,151.8008,0.007662471,8.54430885,3.13e-05,151.8,0.00764088921,8.45133333,-0.00332600631,0,151.8,0.00761908701,8.51590904,-0.000155069,152.807,0.00774555627,8.44729167,-0.00317845349,0,152.807,0.00771548535,8.51272064,-0.00010771
152.0018,0.00764751276,8.479,-0.0031604009,0,152.0018,0.007637901,8.54384326,-5.04e-05,152.002,0.00761433921,8.45166667,-0.00339476631,0,152.002,0.00759510701,8.51602052,-6.99e-05,153.008,0.00765731627,8.4465,-0.00313408349,0,153.008,0.00762735535,8.51117752,-6.35e-05
152.2028,0.00765192276,8.47866667,-0.0031559509,0,152.2028,0.007642181,8.54354477,-5.64e-05,152.203,0.00761227921,8.45183333,-0.00324796631,0,152.203,0.00759095701,8.51617105,0.000108744,153.21,0.00772039627,8.44704167,-0.00312921349,0,153.21,0.00768990535,8.51225618,0.000177115
152.4038,0.00762742276,8.47733333,-0.0030788809,0,152.4038,0.007615211,8.54199354,-4.55e-05,152.404,0.00765674921,8.4525,-0.00325422631,0,152.404,0.00763889701,8.51721867,-4.06e-05,153.411,0.00772875627,8.446125,-0.00299726349,0,153.411,0.00769865535,8.51140304,0.000114675
152.6058,0.00763342276,8.47841667,-0.0032391609,0,152.6058,0.007623871,8.54313601,0.00010221,152.605,0.00759608921,8.45258333,-0.00334646631,0,152.605,0.00757460701,8.51678991,-2.15e-05,153.612,0.00776554627,8.44554167,-0.00307128349,0,153.612,0.00773607535,8.51112591,7.67e-05
152.8408,0.00767165276,8.47754167,-0.0031061209,0,152.8408,0.007659791,8.54257842,1.92e-05,152.807,0.00765394921,8.45383333,-0.00327560631,0,152.807,0.00763022701,8.51853854,2.92e-05,153.813,0.00775970627,8.44520833,-0.00310448349,0,153.813,0.00772954535,8.51074067,-7.88e-05
153.0078,0.00764183276,8.4775,-0.0031610209,0,153.0078,0.007631581,8.54228364,-3.67e-05,153.008,0.00761138921,8.45454167,-0.00329495631,0,153.008,0.00758635701,8.51889247,-1.58e-05,154.015,0.00773361627,8.445,-0.00309072349,0,154.015,0.00770433535,8.51031039,1.95e-05
153.2098,0.00765911276,8.47745833,-0.0031493609,0,153.2098,0.007646261,8.54238814,6.32e-05,153.209,0.00764794921,8.45475,-0.00328030631,0,153.209,0.00762388701,8.5194115,1.98e-05,154.216,0.00776734627,8.44395833,-0.00312869349,0,154.216,0.00773740535,8.50954548,7.91e-05
153.4108,0.00767020276,8.47679167,-0.0031305309,0,153.4108,0.007657031,8.54181038,1.64e-05,153.411,0.00761434921,8.45575,-0.00339570631,0,153.411,0.00759434701,8.52013503,-6.86e-05,154.417,0.00776527627,8.44395833,-0.00309838349,0,154.417,0.00773617535,8.509528,-8.13e-05
153.6118,0.00766514276,8.476,-0.0030587509,0,153.6118,0.007652861,8.54096975,-7.28e-05,153.579,0.00761944921,8.45608333,-0.00338014631,0,153.579,0.00759857701,8.52051403,1.19e-05,154.619,0.00773534627,8.44370833,-0.00314713349,0,154.619,0.00770466535,8.50902334,-4.19e-05
153.8138,0.00763964276,8.47554167,-0.0031586909,0,153.8138,0.007627701,8.54029178,4.27e-05,153.78,0.00761925921,8.45679167,-0.00338018631,0,153.78,0.00759871701,8.52122615,0.000105284,154.82,0.00774883627,8.443375,-0.00308436349,0,154.82,0.00771929535,8.50880133,1.93e-05
154.0148,0.00768327276,8.475,-0.0029914209,0,154.0148,0.007670051,8.54011574,-5.5e-05,153.981,0.00766324921,8.45608333,-0.00325455631,0,153.981,0.00764096701,8.52088441,4.67e-05,155.021,0.00774298627,8.44291667,-0.00301940349,0,155.021,0.00771244535,8.50829005,-6.85e-05
154.2158,0.00761525276,8.47529167,-0.0031315009,0,154.2158,0.007605561,8.53983315,-8.51e-05,154.216,0.00763776921,8.456,-0.00328370631,0,154.216,0.00761910701,8.52058498,-0.00014127,155.223,0.00772175627,8.44220833,-0.00301598349,0,155.223,0.00769169535,8.50739701,-8.41e-05
154.4178,0.00764858276,8.47495833,-0.0032481309,0,154.4178,0.007635791,8.53977975,0.000105587,154.384,0.00760750921,8.45545833,-0.00330498631,0,154.384,0.00758407701,8.51978331,3.75e-05,155.424,0.00770799627,8.44183333,-0.00307043349,0,155.424,0.00767856535,8.50690295,5.89e-05
154.6188,0.00766406276,8.473875,-0.0032096609,0,154.6188,0.007648061,8.53881931,2.39e-05,154.652,0.00766001921,8.45616667,-0.00331534631,0,154.652,0.00763545701,8.52094107,-2.42e-05,155.625,0.00774474627,8.44125,-0.00310413349,0,155.625,0.00771540535,8.50662534,0.000111364
154.8198,0.00765797276,8.47404167,-0.0031513009,0,154.8198,0.007645411,8.53893565,9.51e-06,154.786,0.00759808921,8.45566667,-0.00337708631,0,154.786,0.00757432701,8.51991358,-0.000146762,155.827,0.00775279627,8.44058333,-0.00305956349,0,155.827,0.00772339535,8.50602146,5.03e-05
155.0218,0.00766176276,8.47291667,-0.0031839909,0,155.0218,0.007651901,8.53783414,-3.36e-05,154.988,0.00760439921,8.456,-0.00332398631,0,154.988,0.00758621701,8.5203028,0.00017016,156.028,0.00776714627,8.44004167,-0.00311298349,0,156.028,0.00773567535,8.5055967,-8.19e-06
155.2228,0.00764331276,8.47358333,-0.0031739709,0,155.2228,0.007631891,8.53834958,-8.61e-05,155.189,0.00766299921,8.45579167,-0.00330736631,0,155.189,0.00764285701,8.52058839,4e-05,156.229,0.00774906627,8.43979167,-0.00311289349,0,156.229,0.00772010535,8.50519217,-0.000180963
155.4238,0.00762806276,8.47295833,-0.0030911609,0,155.4238,0.007617231,8.53759059,5.95e-05,155.39,0.00762337921,8.45695833,-0.00319100631,0,155.39,0.00760232701,8.52142893,-6.84e-05,156.431,0.00769127627,8.44033333,-0.00307598349,0,156.431,0.00766281535,8.50525027,4.28e-05
155.6258,0.00766797276,8.47379167,-0.0031825209,0,155.6258,0.007655851,8.53876847,7.89e-06,155.592,0.00763131921,8.457125,-0.00320916631,0,155.592,0.00761529701,8.52166402,9.46e-05,156.632,0.00776739627,8.44125,-0.00311135349,0,156.632,0.00773732535,8.50681653,9.29e-05
155.8268,0.00763144276,8.47391667,-0.0032095909,0,155.8268,0.007620411,8.53858488,-3.35e-05,155.793,0.00765854921,8.45679167,-0.00328259631,0,155.793,0.00764043701,8.52155842,-1.57e-05,156.833,0.00773015627,8.441375,-0.00307993349,0,156.833,0.00770022535,8.50662815,-0.000119718
156.0278,0.00765460276,8.47275,-0.0032026209,0,156.0278,0.007642381,8.53760554,3.97e-05,155.994,0.00762733921,8.45691667,-0.00337802631,0,155.994,0.00760898701,8.52142044,-0.000115872,157.035,0.00771850627,8.44116667,-0.00307922349,0,157.035,0.00768911535,8.50631986,-5.04e-05
156.2298,0.00764852276,8.47325,-0.0031442909,0,156.2298,0.007636401,8.53805785,7.64e-05,156.196,0.00761591921,8.45645833,-0.00333400631,0,156.196,0.00759378701,8.52086204,-2.54e-05,157.236,0.00771101627,8.441875,-0.00308526349,0,157.236,0.00767993535,8.50697044,9.27e-05
156.4308,0.00768535276,8.47241667,-0.0031166709,0,156.4308,0.007673131,8.53753018,-8.7e-05,156.397,0.00761794921,8.45633333,-0.00328817631,0,156.397,0.00759878701,8.52075325,3.33e-05,157.437,0.00775736627,8.44091667,-0.00308402349,0,157.437,0.00772642535,8.50639595,0.000118016
156.6318,0.00761294276,8.472,-0.0031146509,0,156.6318,0.007601361,8.53649685,-0.000140271,156.598,0.00762789921,8.45645833,-0.00324916631,0,156.598,0.00760718701,8.52096335,-3.2e-05,157.639,0.00775722627,8.44145833,-0.00312383349,0,157.639,0.00772745535,8.50694064,-4.85e-05
156.7998,0.00763519276,8.47141667,-0.0032210609,0,156.7998,0.007621351,8.53609757,4.77e-05,156.8,0.00760613921,8.4565,-0.00334064631,0,156.8,0.00758589701,8.52082132,-7.58e-05,157.84,0.00773640627,8.44120833,-0.00309590349,0,157.84,0.00770691535,8.50651295,-0.000189403
157.0008,0.00763087276,8.47083333,-0.0031825809,0,157.0008,0.007618971,8.53547318,7.95e-05,157.001,0.00759653921,8.45604167,-0.00324133631,0,157.001,0.00757666701,8.52027832,0.000139939,158.041,0.00768173627,8.43875,-0.00303322349,0,158.041,0.00765120535,8.50357425,0.000146788
157.2028,0.00766722276,8.47045833,-0.0032544509,0,157.2028,0.007653371,8.53540322,9.81e-05,157.202,0.00766479921,8.455375,-0.00317721631,0,157.202,0.00764223701,8.52018375,4.43e-05,158.243,0.00779658627,8.43858333,-0.00308199349,0,158.243,0.00776602535,8.50437548,0.000211885
157.4038,0.00767341276,8.46883333,-0.0030685309,0,157.4038,0.007658451,8.53381819,3.39e-05,157.404,0.00761252921,8.45558333,-0.00322358631,0,157.404,0.00759449701,8.51995171,-4.92e-05,158.444,0.00776616627,8.43820833,-0.00314863349,0,158.444,0.00773653535,8.50374086,-0.000119202
157.6048,0.00767955276,8.468875,-0.0030758209,0,157.6048,0.007667021,8.53391217,-4.7e-05,157.605,0.00764531921,8.45558333,-0.00324966631,0,157.605,0.00762243701,8.52022897,0.000112377,158.645,0.00774739627,8.43825,-0.00314727349,0,158.645,0.00771803535,8.50362447,-8.6e-05
157.8068,0.00765037276,8.46833333,-0.0031880509,0,157.8068,0.007639521,8.53311924,-1.26e-05,157.806,0.00766043921,8.45575,-0.00326805631,0,157.806,0.00763973701,8.52052476,4.95e-06,158.847,0.00773194627,8.43895833,-0.00314785349,0,158.847,0.00770189535,8.50420791,5.37e-05
158.0078,0.00767625276,8.46779167,-0.0031652109,0,158.0078,0.007661951,8.53279258,-7.49e-06,158.008,0.00764555921,8.456375,-0.00329084631,0,158.008,0.00762442701,8.52102872,-2.68e-05,159.048,0.00777194627,8.439625,-0.00314822349,0,159.048,0.00773967535,8.50521731,6.12e-05
158.2088,0.00764630276,8.46808333,-0.0031643109,0,158.2088,0.007636511,8.53283286,3.11e-05,158.209,0.00765368921,8.45654167,-0.00316906631,0,158.209,0.00762895701,8.52126541,-1.62e-05,159.249,0.00775686627,8.44045833,-0.00317035349,0,159.249,0.00772653535,8.50592984,-0.000137084
158.4778,0.00768901276,8.468125,-0.0031465009,0,158.4778,0.007676571,8.53323652,4.83e-05,158.41,0.00763884921,8.456375,-0.00339972631,0,158.41,0.00761789701,8.52097197,6.31e-05,159.451,0.00771411627,8.440625,-0.00310022349,0,159.451,0.00768448535,8.50573696,-3.69e-05
158.6118,0.00766821276,8.46779167,-0.0031626309,0,158.6118,0.007655941,8.53272449,-9.7e-05,158.612,0.00767677921,8.457,-0.00330304631,0,158.612,0.00765437701,8.52192252,-1.19e-05,159.652,0.00774139627,8.44141667,-0.00309916349,0,159.652,0.00771167535,8.50676502,0.000166427
158.8128,0.00765728276,8.46779167,-0.0031758309,0,158.8128,0.007644031,8.53263194,-4.62e-05,158.813,0.00763338921,8.45775,-0.00341080631,0,158.813,0.00761311701,8.5223113,-7.4e-06,159.853,0.00778275627,8.441125,-0.00311731349,0,159.853,0.00775150535,8.50682022,-0.000124264
159.0148,0.00765143276,8.46608333,-0.0031904109,0,159.0148,0.007637331,8.530861,-4.26e-05,159.014,0.00766900921,8.45820833,-0.00331468631,0,159.014,0.00765139701,8.52307441,-2.51e-06,160.055,0.00769262627,8.44104167,-0.00311885349,0,160.055,0.00766164535,8.50597545,-0.000218542
159.2158,0.00763811276,8.46579167,-0.0031732809,0,159.2158,0.007626861,8.53045434,-6.86e-06,159.216,0.00763024921,8.45933333,-0.00317267631,0,159.216,0.00761211701,8.52388015,-0.000111498,160.256,0.00769305627,8.44025,-0.00311389349,0,160.256,0.00766351535,8.50518132,4.37e-05
